'SL13-3','3/32','1-3/4','3/16','3/8','3','1/32 Max','36.24'
'SL13-4','3/32','1-3/4','3/16','3/8','4','1/32 Max','39.54'
'SL13-5','3/32','1-3/4','3/16','3/8','5','1/32 Max','43.18'
'SL13-6','3/32','1-3/4','3/16','3/8','6','1/32 Max','46.87'
'SL13-7','3/32','1-3/4','3/16','3/8','7','1/32 Max','50.91'
'SL13-8','3/32','1-3/4','3/16','3/8','8','1/32 Max','55.75'
'SL13-10','3/32','1-3/4','3/16','3/8','10','1/32 Max','57.15'
'SL13-11','3/32','1-3/4','3/16','3/8','11','1/32 Max','57.66'
'SL15-3','1/8','1-3/4','7/32','13/32','3','1/32 Max','34.97'
'SL15-4','1/8','1-3/4','7/32','13/32','4','1/32 Max','38.39'
'SL15-5','1/8','1-3/4','7/32','13/32','5','1/32 Max','42.09'
'SL15-6','1/8','1-3/4','7/32','13/32','6','1/32 Max','46.13'
'SL15-7','1/8','1-3/4','7/32','13/32','7','1/32 Max','50.29'
'SL15-8','1/8','1-3/4','7/32','13/32','8','1/32 Max','54.36'
'DSL15-8','1/8','1-3/4','','13/32','8','1/32 Max','62.85'
'SL15-9','1/8','1-3/4','7/32','13/32','9','1/32 Max','54.89'
'SL15-10','1/8','1-3/4','7/32','13/32','10','1/32 Max','58.12'
'SL17-4','5/32','2-1/4','1/4','7/16','4','1/32 Max','29.32'
'SL17-5','5/32','2-1/4','1/4','7/16','5','1/32 Max','31.00'
'SL17-6','5/32','2-1/4','1/4','7/16','6','1/32 Max','33.29'
'DSL17-6','5/32','2-1/4','','7/16','6','1/32 Max','34.56'
'SL17-7','5/32','2-1/4','1/4','7/16','7','1/32 Max','36.24'
'SL17-8','5/32','2-1/4','1/4','7/16','8','1/32 Max','39.88'
'SL17-9','5/32','2-1/4','1/4','7/16','9','1/32 Max','44.18'
'DSL17-9','5/32','2-1/4','','7/16','9','1/32 Max','47.20'
'SL17-10','5/32','2-1/4','1/4','7/16','10','1/32 Max','49.09'
'DSL17-10','5/32','2-1/4','','7/16','10','1/32 Max','51.78'
'SL17-11','5/32','2-1/4','1/4','7/16','11','1/32 Max','55.88'
'SL17-12','5/32','2-1/4','1/4','7/16','12','1/32 Max','59.15'
'SL17-13','5/32','2-1/4','1/4','7/16','13','1/32 Max','63.18'
'SL17-14','5/32','2-1/4','1/4','7/16','14','1/32 Max','67.18'
'SL21-4','3/16','2-1/4','5/16','1/2','4','1/32 Max','30.20'
'SL21-5','3/16','2-1/4','5/16','1/2','5','1/32 Max','32.10'
'SL21-6','3/16','2-1/4','5/16','1/2','6','1/32 Max','34.64'
'DSL21-6','3/16','2-1/4','','1/2','6','1/32 Max','35.90'
'SL21-7','3/16','2-1/4','5/16','1/2','7','1/32 Max','37.86'
'SL21-8','3/16','2-1/4','5/16','1/2','8','1/32 Max','41.75'
'DSL21-8','3/16','2-1/4','','1/2','8','1/32 Max','42.46'
'SL21-9','3/16','2-1/4','5/16','1/2','9','1/32 Max','46.27'
'SL21-10','3/16','2-1/4','5/16','1/2','10','1/32 Max','51.31'
'SL21-11','3/16','2-1/4','5/16','1/2','11','1/32 Max','57.16'
'SL21-12','3/16','2-1/4','5/16','1/2','12','1/32 Max','63.62'
'SL21-13','3/16','2-1/4','5/16','1/2','13','1/32 Max','69.68'
'SL21-14','3/16','2-1/4','5/16','1/2','14','1/32 Max','73.98'
'SL23-4','7/32','2-1/4','11/32','9/16','4','1/32 Max','30.53'
'SL23-5','7/32','2-1/4','11/32','9/16','5','1/32 Max','32.82'
