'NP3-6 OS','0.0357','+.000/-.001','Yes','1/32','1/4','.005 oversize','5.65'
'NP5-6 OS','0.067','+.000/-.001','Yes','5/64','1/4','.005 oversize','3.69'
'NP7-10 OS','0.0983','+.000/-.001','Yes','3/32','1/4','.005 oversize','6.36'
'NP7-6 OS','0.0983','+.000/-.001','Yes','3/32','1/4','.005 oversize','6.17'
'NP8-10 OS','0.1139','+.000/-.001','Yes','7/64','1/4','.005 oversize','6.36'
'NP9-10 OS','0.1295','+.000/-.001','Yes','1/8','1/4','.005 oversize','3.38'
'NP9-14 OS','0.1295','+.000/-.001','Yes','1/8','1/4','.005 oversize','3.82'
'NP9-6 OS','0.1295','+.000/-.001','Yes','1/8','1/4','.005 oversize','2.94'
'NP10-10 OS','0.1451','+.000/-.001','Yes','9/64','1/4','.005 oversize','4.18'
'NP11-10 OS','0.1607','+.000/-.001','Yes','5/32','9/32','.005 oversize','3.74'
'NP11-14 OS','0.1607','+.000/-.001','Yes','5/32','9/32','.005 oversize','4.54'
'NP12-10 OS','0.1764','+.000/-.001','Yes','11/64','11/32','.005 oversize','4.41'
'NP13-10 OS','0.192','+.000/-.001','Yes','3/16','3/8','.005 oversize','3.87'
'NP13-14 OS','0.192','+.000/-.001','Yes','3/16','3/8','.005 oversize','4.46'
'NP13-6 OS','0.192','+.000/-.001','Yes','3/16','3/8','.005 oversize','3.19'
'NP15-10 OS','0.2233','+.000/-.001','Yes','7/32','13/32','.005 oversize','4.21'
'NP15-14 OS','0.2233','+.000/-.001','Yes','7/32','13/32','.005 oversize','4.96'
'NP17-10 OS','0.2545','+.000/-.001','Yes','1/4','7/16','.005 oversize','4.50'
'NP17-14 OS','0.2545','+.000/-.001','Yes','1/4','7/16','.005 oversize','5.34'
'NP17-18 OS','0.2545','+.000/-.001','Yes','1/4','7/16','.005 oversize','6.77'
'NP17-6 OS','0.2545','+.000/-.001','Yes','1/4','7/16','.005 oversize','3.65'
'NP18-10 OS','0.2701','+.000/-.001','Yes','17/64','7/16','.005 oversize','5.90'
'NP19-10 OS','0.2857','+.000/-.001','Yes','9/32','7/16','.005 oversize','4.95'
'NP21-10 OS','0.317','+.000/-.001','Yes','5/16','1/2','.005 oversize','5.40'
'NP21-14 OS','0.317','+.000/-.001','Yes','5/16','1/2','.005 oversize','6.63'
'NP21-18 OS','0.317','+.000/-.001','Yes','5/16','1/2','.005 oversize','8.29'
'NP21-6 OS','0.317','+.000/-.001','Yes','5/16','1/2','.005 oversize','4.49'
'NP23-10 OS','0.3483','+.000/-.001','Yes','11/32','9/16','.005 oversize','6.13'
'NP25-10 OS','0.3795','+.000/-.001','Yes','3/8','5/8','.005 oversize','6.76'
'NP25-14 OS','0.3795','+.000/-.001','Yes','3/8','5/8','.005 oversize','8.13'
'NP25-18 OS','0.3795','+.000/-.001','Yes','3/8','5/8','.005 oversize','10.77'
'NP25-6 OS','0.3795','+.000/-.001','Yes','3/8','5/8','.005 oversize','6.11'
'NP27-10 OS','0.4107','+.000/-.001','Yes','13/32','11/16','.005 oversize','7.29'
'NP27-14 OS','0.4017','+.000/-.001','Yes','13/32','11/16','.005 oversize','9.24'
'NP29-10 OS','0.442','+.000/-.001','Yes','7/16','11/16','.005 oversize','7.90'
'NP29-14 OS','0.442','+.000/-.001','Yes','7/16','11/16','.005 oversize','10.56'
'NP31-10 OS','0.4733','+.000/-.001','Yes','15/32','3/4','.005 oversize','8.70'
'NP33-10 OS','0.5045','+.000/-.001','Yes','1/2','3/4','.005 oversize','9.46'
'NP33-14 OS','0.5045','+.000/-.001','Yes','1/2','3/4','.005 oversize','12.34'
