'TWS13-4','.0937','.1563','.188','.37','.187','1.75','110.66'
'TWS13-6','.0937','.1563','.188','.37','.187','1.75','121.68'
'TWS15-4','.1250','.1875','.219','.40','.187','1.75','110.66'
'TWS15-6','.1250','.1875','.219','.40','.187','1.75','121.68'
'TWS17-4','.1562','.2187','.250','.43','.187','2.50','103.90'
'TWS17-6','.1562','.2187','.250','.43','.187','2.50','115.44'
'TWS21-4','.1875','.2500','.312','.50','.250','2.50','108.37'
'TWS21-6','.1875','.2500','.312','.50','.250','2.50','115.44'
'TWS23-4','.2187','.2813','.344','.56','.250','2.50','103.90'
'TWS23-6','.2187','.2813','.344','.56','.250','2.50','115.44'
'TWS25-4','.2500','.3125','.375','.62','.250','2.50','103.90'
'TWS25-6','.2500','.3125','.375','.62','.250','2.50','115.44'
'TWS29-4','.3125','.3750','.438','.68','.250','2.50','103.90'
'TWS29-6','.3125','.3750','.438','.68','.250','2.50','115.44'
'TWS33-4','.3750','.4375','.500','.75','.250','2.50','103.90'
'TWS33-6','.3750','.4375','.500','.75','.250','2.50','115.44'
