'DNP25-36','0.3745','-.0005 -.0008','Yes','3/8','5/8','36','40.48'
'DNP37-36','0.6245','-.0005 -.0010','Yes','5/8','7/8','36','61.33'
'DNP9-6','0.1245','+.0000 / -.0003','Yes','1/8','1/4','6','4.40'
'DNP9-6T','0.1245','+.0000 / -.0003','Yes','1/8','1/4','6','4.40'
'DNP9-10','0.1245','+.0000 / -.0003','Yes','1/8','1/4','10','4.72'
'DNP9-10T','0.1245','+.0000 / -.0003','Yes','1/8','1/4','10','4.72'
'DNP9-14','0.1245','+.0000 / -.0003','Yes','1/8','1/4','14','5.15'
'DNP9-14T','0.1245','+.0000 / -.0003','Yes','1/8','1/4','14','5.15'
'DNP9-18','0.1245','-.0005 -.0008','Yes','1/8','1/4','18','6.00'
'DNP9-25','0.1245','+.0000 / -.0003','Yes','1/8','1/4','25','13.31'
'DNP11-6','0.1557','+.0000 / -.0003','Yes','5/32','9/32','6','4.52'
'DNP11-6T','0.1557','+.0000 / -.0003','Yes','5/32','9/32','6','4.52'
'DNP11-10','0.1557','+.0000 / -.0003','Yes','5/32','9/32','10','4.84'
'DNP11-10T','0.1557','+.0000 / -.0003','Yes','5/32','9/32','10','4.84'
'DNP11-14','0.1557','+.0000 / -.0003','Yes','5/32','9/32','14','5.78'
'DNP11-14T','0.1557','+.0000 / -.0003','Yes','5/32','9/32','14','5.78'
'DNP11-18','0.1557','+.0000 / -.0003','Yes','5/32','9/32','18','7.25'
'DNP11-18T','0.1557','+.0000 / -.0003','Yes','5/32','9/32','18','7.25'
'DNP11-25','0.1557','+.0000 / -.0003','Yes','5/32','9/32','25','12.07'
'DNP11-25T','0.1557','+.0000 / -.0003','Yes','5/32','9/32','25','12.07'
'DNP13-6','0.187','+.0000 / -.0003','Yes','3/16','3/8','6','4.59'
'DNP13-6T','0.187','+.0000 / -.0003','Yes','3/16','3/8','6','4.59'
'DNP13-10','0.187','+.0000 / -.0003','Yes','3/16','3/8','10','5.01'
'DNP13-10T','0.187','+.0000 / -.0003','Yes','3/16','3/8','10','5.01'
'DNP13-14','0.187','+.0000 / -.0003','Yes','3/16','3/8','14','5.78'
'DNP13-14T','0.187','+.0000 / -.0003','Yes','3/16','3/8','14','5.78'
'DNP13-18','0.187','+.0000 / -.0003','Yes','3/16','3/8','18','7.50'
'DNP13-18T','0.187','+.0000 / -.0003','Yes','3/16','3/8','18','7.50'
'DNP13-25','0.187','+.0000 / -.0003','Yes','3/16','3/8','25','9.81'
'DNP13-25T','0.187','+.0000 / -.0003','Yes','3/16','3/8','25','9.81'
'DNP15-10','0.2183','+.0000 / -.0003','Yes','7/32','13/32','10','5.88'
'DNP15-10T','0.2183','+.0000 / -.0003','Yes','7/32','13/32','10','5.88'
'DNP15-25','0.2183','-.0005 -.0008','Yes','7/32','13/32','25','6.62'
'DNP17-6','0.2495','+.0000 / -.0003','Yes','1/4','7/16','6','5.88'
'DNP17-6T','0.2495','+.0000 / -.0003','Yes','1/4','1/4','6','5.88'
'DNP17-10','0.2495','+.0000 / -.0003','Yes','1/4','7/16','10','6.69'
'DNP17-10 OS','0.2495','-0.0013','Yes','1/4','7/16','10','9.73'
'DNP17-10T','0.2495','+.0000 / -.0003','Yes','1/4','7/16','10','6.69'
'DNP17-14','0.2495','+.0000 / -.0003','Yes','1/4','7/16','14','7.57'
'DNP17-14T','0.2495','+.0000 / -.0003','Yes','1/4','7/16','14','7.57'
'DNP17-18','0.2495','+.0000 / -.0003','Yes','1/4','7/16','18','9.03'
'DNP17-18T','0.2495','+.0000 / -.0003','Yes','1/4','7/16','18','9.03'
'DNP17-25','0.2495','+.0000 / -.0003','Yes','1/4','7/16','25','11.67'
'DNP17-25T','0.2495','+.0000 / -.0003','Yes','1/4','7/16','25','11.67'
'DNP21-6','0.312','+.0000 / -.0003','Yes','5/16','1/2','6','6.72'
'DNP21-6T','0.312','+.0000 / -.0003','Yes','5/16','1/2','6','6.72'
'DNP21-10','0.312','+.0000 / -.0003','Yes','5/16','1/2','10','7.84'
'DNP21-10T','0.312','+.0000 / -.0003','Yes','5/16','1/2','10','7.84'
'DNP21-14','0.312','+.0000 / -.0003','Yes','5/16','1/2','14','9.06'
'DNP21-14T','0.312','+.0000 / -.0003','Yes','5/16','1/2','14','9.06'
'DNP21-18','0.312','+.0000 / -.0003','Yes','5/16','1/2','18','10.76'
'DNP21-18T','0.312','+.0000 / -.0003','Yes','5/16','1/2','18','10.76'
'DNP21-25','0.312','+.0000 / -.0003','Yes','5/16','1/2','25','13.76'
'DNP21-25T','0.312','+.0000 / -.0003','Yes','5/16','1/2','25','13.76'
'DNP25-6','0.3745','+.0000 / -.0003','Yes','3/8','5/8','6','7.51'
'DNP25-6T','0.3745','+.0000 / -.0003','Yes','3/8','5/8','6','7.51'
'DNP25-10','0.3745','+.0000 / -.0003','Yes','3/8','5/8','10','9.24'
'DNP25-10T','0.3745','+.0000 / -.0003','Yes','3/8','5/8','10','9.24'
'DNP25-14','0.3745','+.0000 / -.0003','Yes','3/8','5/8','14','10.76'
'DNP25-14T','0.3745','+.0000 / -.0003','Yes','3/8','5/8','14','10.76'
'DNP25-18','0.3745','+.0000 / -.0003','Yes','3/8','5/8','18','13.23'
'DNP25-18T','0.3745','+.0000 / -.0003','Yes','3/8','5/8','18','13.23'
'DNP25-25','0.3745','+.0000 / -.0003','Yes','3/8','5/8','25','17.56'
'DNP25-25T','0.3745','+.0000 / -.0003','Yes','3/8','5/8','25','17.56'
'DNP29-6','0.437','+.0000 / -.0003','Yes','7/16','11/16','6','7.85'
'DNP29-6T','0.437','+.0000 / -.0003','Yes','7/16','11/16','6','7.85'
'DNP29-14','0.437','+.0000 / -.0003','Yes','7/16','11/16','14','11.48'
'DNP29-14T','0.437','+.0000 / -.0003','Yes','7/16','11/16','14','11.48'
'DNP29-18','0.437','+.0000 / -.0003','Yes','7/16','11/16','18','14.53'
'DNP29-18T','0.437','+.0000 / -.0003','Yes','7/16','11/16','18','14.53'
'DNP33-6','0.4995','+.0000 / -.0003','Yes','1/2','3/4','6','10.91'
'DNP33-6T','0.4995','+.0000 / -.0003','Yes','1/2','3/4','6','10.91'
'DNP33-10','0.4995','+.0000 / -.0003','Yes','1/2','3/4','10','13.43'
'DNP33-10T','0.4995','+.0000 / -.0003','Yes','1/2','3/4','10','13.43'
'DNP33-14','0.4995','+.0000 / -.0003','Yes','1/2','3/4','14','16.30'
'DNP33-14T','0.4995','+.0000 / -.0003','Yes','1/2','3/4','14','16.30'
'DNP33-18','0.4995','+.0000 / -.0003','Yes','1/2','3/4','18','20.23'
'DNP33-18T','0.4995','+.0000 / -.0003','Yes','1/2','3/4','18','20.23'
'DNP33-25','0.4995','+.0000 / -.0003','Yes','1/2','3/4','25','28.17'
'DNP33-25T','0.4995','+.0000 / -.0003','Yes','1/2','3/4','25','28.17'
'DNP35-6','0.562','+.0000 / -.0005','Yes','9/16','13/16','6','10.02'
'DNP35-6T','0.562','+.0000 / -.0005','Yes','9/16','13/16','6','10.02'
'DNP35-14','0.562','+.0000 / -.0005','Yes','9/16','13/16','6','16.57'
'DNP35-14T','0.562','+.0000 / -.0005','Yes','9/16','13/16','14','16.57'
'DNP35-25','0.562','+.0000 / -.0005','Yes','9/16','13/16','25','31.62'
'DNP37-6','0.6245','+.0000 / -.0005','Yes','5/8','7/8','6','13.71'
'DNP37-6T','0.6245','+.0000 / -.0005','Yes','5/8','7/8','6','13.71'
'DNP37-10','0.6245','+.0000 / -.0005','Yes','5/8','7/8','10','18.85'
'DNP37-10T','0.6245','+.0000 / -.0005','Yes','5/8','7/8','10','17.50'
'DNP37-14','0.6245','+.0000 / -.0005','Yes','5/8','7/8','14','21.37'
'DNP37-14T','0.6245','+.0000 / -.0005','Yes','5/8','7/8','14','21.37'
'DNP37-18','0.6245','+.0000 / -.0005','Yes','5/8','7/8','18','26.17'
'DNP37-18T','0.6245','+.0000 / -.0005','Yes','5/8','7/8','18','26.17'
'DNP37-25','0.6245','+.0000 / -.0005','Yes','5/8','7/8','25','35.40'
'DNP37-25T','0.6245','+.0000 / -.0005','Yes','5/8','7/8','25','35.40'
'DNP41-6','0.7495','+.0000 / -.0005','Yes','3/4','1','6','17.62'
'DNP41-6T','0.7495','+.0000 / -.0005','Yes','3/4','1','6','17.62'
'DNP41-10','0.7495','+.0000 / -.0005','Yes','3/4','1','10','22.41'
'DNP41-10T','0.7495','+.0000 / -.0005','Yes','3/4','1','10','22.41'
'DNP41-14','0.7495','+.0000 / -.0005','Yes','3/4','1','14','27.85'
'DNP41-14T','0.7495','+.0000 / -.0005','Yes','3/4','1','14','27.85'
'DNP41-18','0.7495','+.0000 / -.0005','Yes','3/4','1','18','34.43'
'DNP41-18T','0.7495','+.0000 / -.0005','Yes','3/4','1','18','34.43'
'DNP41-25','0.7495','+.0000 / -.0005','Yes','3/4','1','25','45.74'
'DNP41-25T','0.7495','+.0000 / -.0005','Yes','3/4','1','25','45.74'
'DNP45-14','0.8745','+.0000 / -.0005','Yes','7/8','1-1/8','14','33.09'
'DNP45-14T','0.8745','+.0000 / -.0005','Yes','7/8','1-1/8','14','33.09'
'DNP45-18','0.8745','+.0000 / -.0005','Yes','7/8','1-1/8','18','35.36'
'DNP45-18T','0.8745','+.0000 / -.0005','Yes','7/8','1-1/8','18','35.36'
'DNP47-6','0.8745','+.0000 / -.0005','Yes','1','1-1/4','6','26.01'
'DNP47-6T','0.8745','+.0000 / -.0005','Yes','1','1-1/4','6','26.01'
'DNP47-10','0.8745','+.0000 / -.0005','Yes','1','1-1/4','10','34.73'
'DNP47-10T','0.8745','+.0000 / -.0005','Yes','1','1-1/4','10','34.73'
'DNP47-14','0.8745','+.0000 / -.0005','Yes','1','1-1/4','14','42.93'
'DNP47-14T','0.8745','+.0000 / -.0005','Yes','1','1-1/4','14','42.93'
'DNP47-18','0.8745','+.0000 / -.0005','Yes','1','1-1/4','18','51.63'
'DNP47-18T','0.8745','+.0000 / -.0005','Yes','1','1-1/4','18','51.63'
'DNP47-25','0.8745','+.0000 / -.0005','Yes','1','1-1/4','25','66.60'
'DNP47-25T','0.8745','+.0000 / -.0005','Yes','1','1-1/4','25','66.60'
