'ARS3-6 1/2','1/32','0.0307','+.0000/-.0003','6','1/4','Yes','$14.49'
'ARS3-62','1/32','0.0307','+.0000/-.0003','6','1/4','Yes','$14.49'
'ARS3-82','1/32','0.0307','+.0000/-.0003','8','1/4','Yes','$14.49'
'ARS3-83','1/32','0.0307','+.0000/-.0003','8','1/4','Yes','$15.25'
'ARS3-84','1/32','0.0307','+.0000/-.0003','8','1/4','Yes','$16.65'
'ARS4-102','3/64','0.0464','+.0000/-.0003','10','1/4','Yes','$9.74'
'ARS4-104','3/64','0.0464','+.0000/-.0003','10','1/4','Yes','$10.08'
'ARS4-6 1/2','3/64','0.0464','+.0000/-.0003','6','1/4','Yes','$8.12'
'ARS4-62','3/64','0.0464','+.0000/-.0003','6','1/4','Yes','$8.50'
'ARS4-82','3/64','0.0464','+.0000/-.0003','8','1/4','Yes','$8.88'
'ARS4-83','3/64','0.0464','+.0000/-.0003','8','1/4','Yes','$9.63'
'ARS4-84','3/64','0.0464','+.0000/-.0003','8','1/4','Yes','$10.06'
'ARS5-10 1/2','1/16','0.062','+.0000/-.0003','10','1/4','Yes','$9.09'
'ARS5-102','1/16','0.062','+.0000/-.0003','10','1/4','Yes','$9.20'
'ARS5-104','1/16','0.062','+.0000/-.0003','10','1/4','Yes','$10.06'
'ARS5-142','1/16','0.062','+.0000/-.0003','14','1/4','Yes','$13.31'
'ARS5-6 1/2','1/16','0.062','+.0000/-.0003','6','1/4','Yes','$8.23'
'ARS5-62','1/16','0.062','+.0000/-.0003','6','1/4','Yes','$7.95'
'ARS5-83','1/16','0.062','+.0000/-.0003','8','1/4','Yes','$8.81'
'ARS5-84','1/16','0.062','+.0000/-.0003','8','1/4','Yes','$9.09'
'ARS6-102','5/64','0.0776','+.0000/-.0003','10','1/4','Yes','$9.20'
'ARS6-104','5/64','0.0776','+.0000/-.0003','10','1/4','Yes','$9.09'
'ARS6-142','5/64','0.0776','+.0000/-.0003','14','1/4','Yes','$10.66'
'ARS6-6 1/2','5/64','0.0776','+.0000/-.0003','6','1/4','Yes','$8.33'
'ARS6-62','5/64','0.0776','+.0000/-.0003','6','1/4','Yes','$7.95'
'ARS6-83','5/64','0.0776','+.0000/-.0003','8','1/4','Yes','$9.79'
'ARS6-84','5/64','0.0776','+.0000/-.0003','8','1/4','Yes','$9.74'
'ARS7-10 1/2','3/32','0.0933','+.0000/-.0003','10','1/4','Yes','$8.67'
'ARS7-102','3/32','0.0933','+.0000/-.0003','10','1/4','Yes','$8.44'
'ARS7-104','3/32','0.0933','+.0000/-.0003','10','1/4','Yes','$11.15'
'ARS7-142','3/32','0.0933','+.0000/-.0003','14','1/4','Yes','$10.98'
'ARS7-6 1/2','3/32','0.0933','+.0000/-.0003','6','1/4','Yes','$7.73'
'ARS7-62','3/32','0.0933','+.0000/-.0003','6','1/4','Yes','$7.30'
'ARS7-83','3/32','0.0933','+.0000/-.0003','8','1/4','Yes','$8.88'
'ARS7-84','3/32','0.0933','+.0000/-.0003','8','1/4','Yes','$8.93'
'ARS8-102','7/64','0.1089','+.0000/-.0003','10','1/4','Yes','$8.44'
'ARS8-142','7/64','0.1089','+.0000/-.0003','14','1/4','Yes','$13.44'
'ARS8-6 1/2','7/64','0.1089','+.0000/-.0003','6','1/4','Yes','$7.73'
'ARS8-62','7/64','0.1089','+.0000/-.0003','6','1/4','Yes','$7.30'
