'DHP10-10','9/64','0.1401','10','1/4','+.0000 / -.0003','Yes','$4.73'
'DHP10-10T','9/64','0.1401','10','1/4','+.0000 / -.0003','Yes','$4.98'
'DHP10-4','9/64','0.1401','4','1/4','+.0000 / -.0003','No','$4.44'
'DHP10-6 OS','9/64','0.1451','6','1/4','+.0000 / -.0003','Yes','$5.18'
'DHP11-10','5/32','0.1557','10','9/32','+.0000 / -.0003','Yes','$5.02'
'DHP11-10T','5/32','0.1557','10','9/32','+.0000 / -.0003','Yes','$5.02'
'DHP11-14','5/32','0.1557','14','9/32','+.0000 / -.0003','Yes','$5.15'
'DHP11-14T','5/32','0.1557','14','9/32','+.0000 / -.0003','Yes','$5.15'
'DHP11-6','5/32','0.1557','6','9/32','+.0000 / -.0003','Yes','$4.33'
'DHP11-6T','5/32','0.1557','6','9/32','+.0000 / -.0003','Yes','$4.33'
'DHP11-8','5/32','0.1557','8','9/32','+.0000 / -.0003','Yes','$4.62'
'DHP13-10','3/16','0.187','10','3/8','+.0000 / -.0003','Yes','$4.76'
'DHP13-10T','3/16','0.187','10','3/8','+.0000 / -.0003','Yes','$4.76'
'DHP13-12','3/16','0.187','12','3/8','+.0000 / -.0003','Yes','$5.07'
'DHP13-14','3/16','0.187','14','3/8','+.0000 / -.0003','Yes','$5.19'
'DHP13-14T','3/16','0.187','14','3/8','+.0000 / -.0003','Yes','$5.19'
'DHP13-4','3/16','0.187','4','3/8','+.0000 / -.0003','No','$4.31'
'DHP13-6','3/16','0.187','6','3/8','+.0000 / -.0003','Yes','$4.41'
'DHP13-6T','3/16','0.187','6','3/8','+.0000 / -.0003','Yes','$4.41'
'DHP13-8','3/16','0.187','8','3/8','+.0000 / -.0003','Yes','$4.65'
'DHP14-10T','13/64','0.2026','10','3/8','+.0000 / -.0003','Yes','$4.91'
'DHP15-10','7/32','0.2183','10','13/32','+.0000 / -.0003','Yes','$5.36'
'DHP15-10T','7/32','0.2183','10','13/32','+.0000 / -.0003','Yes','$5.36'
'DHP15-14','7/32','0.2183','14','13/32','+.0000 / -.0003','Yes','$5.48'
'DHP15-14T','7/32','0.2183','14','13/32','+.0000 / -.0003','Yes','$5.48'
'DHP15-6','7/32','0.2183','6','13/32','+.0000 / -.0003','Yes','$5.71'
'DHP15-6T','7/32','0.2183','6','13/32','+.0000 / -.0003','Yes','$5.71'
'DHP15-8','7/32','0.2183','8','13/32','+.0000 / -.0003','Yes','$5.92'
'DHP17-10','1/4','0.2495','10','7/16','+.0000 / -.0003','Yes','$6.21'
'DHP17-10T','1/4','0.2495','10','7/16','+.0000 / -.0003','Yes','$6.21'
'DHP17-14','1/4','0.2495','14','7/16','+.0000 / -.0003','Yes','$7.05'
'DHP17-14T','1/4','0.2495','14','7/16','+.0000 / -.0003','Yes','$7.05'
'DHP17-4','1/4','0.2495','4','7/16','+.0000 / -.0003','No','$4.65'
'DHP17-6','1/4','0.2495','6','7/16','+.0000 / -.0003','Yes','$5.44'
'DHP17-6T','1/4','0.2495','6','7/16','+.0000 / -.0003','Yes','$5.44'
'DHP17-8','1/4','0.2495','8','7/16','+.0000 / -.0003','Yes','$6.02'
'DHP19-10','9/32','0.2807','10','7/16','+.0000 / -.0003','Yes','$5.51'
'DHP19-10T','9/32','0.2807','10','7/16','+.0000 / -.0003','Yes','$5.51'
'DHP21-10','5/16','0.312','10','1/2','+.0000 / -.0003','Yes','$7.29'
'DHP21-10T','5/16','0.312','10','1/2','+.0000 / -.0003','Yes','$7.29'
'DHP21-12','5/16','0.312','12','1/2','+.0000 / -.0003','Yes','$7.93'
'DHP21-14','5/16','0.312','14','1/2','+.0000 / -.0003','Yes','$8.45'
'DHP21-14T','5/16','0.312','14','1/2','+.0000 / -.0003','Yes','$8.45'
'DHP21-4','5/16','0.312','4','1/2','+.0000 / -.0003','No','$5.07'
'DHP21-6','5/16','0.312','6','1/2','+.0000 / -.0003','Yes','$6.24'
'DHP21-6T','5/16','0.312','6','1/2','+.0000 / -.0003','Yes','$6.24'
'DHP21-8','5/16','0.312','8','1/2','+.0000 / -.0003','Yes','$5.69'
'DHP21-8T','5/16','0.312','8','1/2','+.0000 / -.0003','Yes','$5.69'
'DHP23-10','11/32','0.3433','10','9/16','+.0000 / -.0003','Yes','$7.94'
'DHP23-10T','11/32','0.3433','10','9/16','+.0000 / -.0003','Yes','$7.94'
'DHP25-10','3/8','0.3745','10','5/8','+.0000 / -.0003','Yes','$8.63'
'DHP25-10T','3/8','0.3745','10','5/8','+.0000 / -.0003','Yes','$8.63'
'DHP25-14','3/8','0.3745','14','5/8','+.0000 / -.0003','Yes','$10.05'
'DHP25-14T','3/8','0.3745','14','5/8','+.0000 / -.0003','Yes','$10.05'
'DHP25-6','3/8','0.3745','6','5/8','+.0000 / -.0003','Yes','$6.99'
'DHP25-6T','3/8','0.3745','6','5/8','+.0000 / -.0003','Yes','$6.99'
'DHP25-8','3/8','0.3745','8','5/8','+.0000 / -.0003','Yes','$7.12'
'DHP27-10','13/32','0.4057','10','11/16','+.0000 / -.0003','Yes','$9.28'
'DHP27-10T','13/32','0.4057','10','11/16','+.0000 / -.0003','Yes','$9.28'
'DHP27-4','13/32','0.4057','4','11/16','+.0000 / -.0003','No','$6.99'
'DHP27-6','13/32','0.4057','6','11/16','+.0000 / -.0003','Yes','$8.46'
'DHP29-10','7/16','0.437','10','11/16','+.0000 / -.0003','Yes','$10.00'
'DHP29-10T','7/16','0.437','10','11/16','+.0000 / -.0003','Yes','$10.00'
'DHP29-6','7/16','0.437','6','11/16','+.0000 / -.0003','Yes','$7.96'
'DHP29-6T','7/16','0.437','6','11/16','+.0000 / -.0003','Yes','$7.96'
'DHP33-10','1/2','0.4995','10','3/4','+.0000 / -.0003','Yes','$12.52'
'DHP33-10T','1/2','0.4995','10','3/4','+.0000 / -.0003','Yes','$12.52'
'DHP33-12','1/2','0.4995','12','3/4','+.0000 / -.0003','Yes','$13.75'
'DHP33-14','1/2','0.4995','14','3/4','+.0000 / -.0003','Yes','$15.23'
'DHP33-14T','1/2','0.4995','14','3/4','+.0000 / -.0003','Yes','$15.23'
'DHP33-4','1/2','0.4995','4','3/4','+.0000 / -.0003','No','$7.60'
'DHP33-6','1/2','0.4995','6','3/4','+.0000 / -.0003','Yes','$10.13'
'DHP33-6T','1/2','0.4995','6','3/4','+.0000 / -.0003','Yes','$10.13'
'DHP33-8','1/2','0.4995','8','3/4','+.0000 / -.0003','Yes','$10.54'
'DHP35-10','9/16','0.562','10','13/16','+.0000 / -.0005','Yes','$12.13'
'DHP35-12','9/16','0.562','12','13/16','+.0000 / -.0005','Yes','$14.90'
'DHP35-6','9/16','0.562','6','13/16','+.0000 / -.0003','Yes','$7.66'
'DHP35-6T','9/16','0.562','6','13/16','+.0000 / -.0003','Yes','$7.66'
'DHP35-8','9/16','0.562','8','13/16','+.0000 / -.0005','Yes','$11.00'
'DHP37-10','5/8','0.6245','10','7/8','+.0000 / -.0005','Yes','$16.36'
'DHP37-10T','5/8','0.6245','10','7/8','+.0000 / -.0005','Yes','$16.36'
'DHP37-14','5/8','0.6245','14','7/8','+.0000 / -.0005','Yes','$20.01'
'DHP37-14T','5/8','0.6245','14','7/8','+.0000 / -.0005','Yes','$20.01'
'DHP37-4','5/8','0.6245','4','7/8','+.0000 / -.0005','No','$9.91'
'DHP37-6','5/8','0.6245','6','7/8','+.0000 / -.0005','Yes','$12.78'
'DHP37-6T','5/8','0.6245','6','7/8','+.0000 / -.0005','Yes','$12.78'
'DHP41-10','3/4','0.7495','10','1','+.0000 / -.0005','Yes','$21.00'
'DHP41-10T','3/4','0.7495','10','1','+.0000 / -.0005','Yes','$21.00'
'DHP41-14','3/4','0.7495','14','1','+.0000 / -.0005','Yes','$26.15'
'DHP41-14T','3/4','0.7495','14','1','+.0000 / -.0005','Yes','$26.15'
'DHP41-6','3/4','0.7495','6','1','+.0000 / -.0005','Yes','$16.48'
'DHP41-6T','3/4','0.7495','6','1','+.0000 / -.0005','Yes','$16.48'
'DHP4-4','3/64','0.0464','4','5/32','+.0000 / -.0003','No','$6.11'
'DHP45-6','7/8','0.8745','6','1.125','+.0000 / -.0005','Yes','$19.43'
'DHP45-8','7/8','0.8745','8','1.125','+.0000 / -.0005','Yes','$20.53'
'DHP47-10','1','0.9995','10','1.25','+.0000 / -.0005','Yes','$32.65'
'DHP47-10T','1','0.9995','10','1.25','+.0000 / -.0005','Yes','$32.65'
'DHP47-12','1','0.9995','12','1.25','+.0000 / -.0005','Yes','$40.37'
'DHP47-14','1','0.9995','14','1.25','+.0000 / -.0005','Yes','$43.10'
'DHP47-14T','1','0.9995','14','1.25','+.0000 / -.0005','Yes','$43.10'
'DHP47-6','1','0.9995','6','1.25','+.0000 / -.0005','Yes','$24.40'
'DHP47-6T','1','0.9995','6','1.25','+.0000 / -.0005','Yes','$24.40'
'DHP47-8','1','0.9995','8','1.25','+.0000 / -.0005','Yes','$29.09'
'DHP7-4','3/32','0.0933','4','7/32','+.0000 / -.0003','No','$5.70'
'DHP7-4T','3/32','0.0933','4','7/32','+.0000 / -.0003','No','$5.70'
'DHP7-6','3/32','0.0933','6','7/32','+.0000 / -.0003','Yes','$7.10'
'DHP7-6T','3/32','0.0933','6','7/32','+.0000 / -.0003','Yes','$7.10'
'DHP9-10','1/8','0.1245','10','1/4','+.0000 / -.0003','Yes','$4.12'
'DHP9-10T','1/8','0.1245','10','1/4','+.0000 / -.0003','Yes','$4.12'
'DHP9-12','1/8','0.1245','12','1/4','+.0000 / -.0003','Yes','$4.69'
'DHP9-14','1/8','0.1245','14','1/4','+.0000 / -.0003','Yes','$4.46'
'DHP9-14T','1/8','0.1245','14','1/4','+.0000 / -.0003','Yes','$4.46'
'DHP9-6','1/8','0.1245','6','1/4','+.0000 / -.0003','Yes','$3.78'
'DHP9-6T','1/8','0.1245','6','1/4','+.0000 / -.0003','Yes','$3.78'
'DHP9-8','1/8','0.1245','8','1/4','+.0000 / -.0003','Yes','$4.52'
